"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significant"
"Dnmt3b",171.889940765038,0.308660421284993,0.567060428127379,0.544316630071141,0.586223605009352,0.999944754498866,"No"
"Smim7",1367.47095413449,0.308699654395609,0.284646474906175,1.08450194051187,0.278142307055912,0.999944754498866,"No"
"Csf2ra",163.967322902975,0.308876499914067,0.516727086655354,0.597755581023142,0.550003033094555,0.999944754498866,"No"
"Cep104",493.939981363714,0.309009659209622,0.242975314221989,1.27177388451611,0.203453470411842,0.987686898428647,"No"
"Mars1",3837.19802897718,0.309021580774876,0.202220705144519,1.5281401602968,0.126477742169968,0.934178795112139,"No"
"Tfb2m",947.909846307511,0.309161030599279,0.201333602483442,1.53556597997448,0.124644863270354,0.934178795112139,"No"
"Nol10",1285.26833654172,0.309347003527501,0.378996721809558,0.816226066680715,0.414370850824276,0.999944754498866,"No"
"Psat1",10357.8219305607,0.309652487037724,0.281715333103728,1.09916802761925,0.271694781762028,0.999944754498866,"No"
"Rap1gds1",2255.39755904345,0.309865004517778,0.272192793557172,1.13840267579565,0.254952377253952,0.999944754498866,"No"
"Ankrd49",493.957169160573,0.310104746428133,0.291608281959039,1.06342914661008,0.287587380822171,0.999944754498866,"No"
"Mtfr1",1469.17547439449,0.310136063752611,0.265021549835577,1.17022960564914,0.241908581720587,0.993575480947947,"No"
"Nckap1",5778.36435283822,0.310325816453517,0.304385730547762,1.01951499465847,0.307958538168788,0.999944754498866,"No"
"Rabl3",225.858576212611,0.310502195460346,0.508527287239207,0.610591020879256,0.541470368571353,0.999944754498866,"No"
"Mob3a",700.668540709231,0.310569257398286,0.210827973698682,1.47309321410144,0.140725902960252,0.959303123546997,"No"
"Wwtr1",2286.40817315569,0.310623397121441,0.293423345116276,1.05861855333409,0.289773533831096,0.999944754498866,"No"
"Poln",14.2941806574076,0.310700351753537,1.02543824977883,0.30299274658474,0.761895389330134,NA,"No"
"Rps27l",2059.20446766234,0.310969720277607,0.210710184114682,1.47581723011716,0.139992963976895,0.958254025669425,"No"
"Dcaf1",1749.74008577392,0.311031955764777,0.16168734150229,1.92366299597036,0.0543968391881415,0.835998514815668,"No"
"Kcmf1",1708.8069032968,0.311137333342784,0.272241468728647,1.14287266666529,0.253091462601447,0.999944754498866,"No"
"Celsr1",71.091550041261,0.311159661332566,1.1753344128898,0.264741385872908,0.791208693321181,0.999944754498866,"No"
"Cldn34c2",22.6059435594061,0.311398937712111,1.79992617172362,0.173006505824577,0.862646313829326,0.999944754498866,"No"
"Thap11",1038.24022122143,0.311460131172275,0.169574190630368,1.83671896067713,0.0662513947002906,0.861134699140079,"No"
"Gnao1",708.841802441001,0.311709408596424,1.54175406248388,0.202178425328251,0.839777238938506,0.999944754498866,"No"
"Mettl4",756.836677579191,0.311736606938864,0.256358108751675,1.21602007620064,0.223977274321297,0.991751278852058,"No"
"Tmem30a",3330.72103681376,0.311777783421712,0.242677285582875,1.28474233866951,0.198882337872432,0.987686898428647,"No"
"Uqcrc2",2531.71603927885,0.311798517809296,0.334691227363345,0.931600509118824,0.351543019921682,0.999944754498866,"No"
"Tgs1",883.895152261373,0.311948295230372,0.240675779671919,1.29613497318097,0.194928987821445,0.987686898428647,"No"
"Larp4b",3047.21457702806,0.31196011373108,0.19230911392245,1.62218059959903,0.104764684378993,0.914564523374776,"No"
"Mrps6",1251.17449290125,0.311978397303169,0.412450377578298,0.756402258945548,0.449408054036934,0.999944754498866,"No"
"Tmtc3",1690.68435788541,0.311989433831434,0.201442081225221,1.54877983752867,0.121434654000671,0.934178795112139,"No"
"Kif18a",635.315526502601,0.312080210532653,0.260266888629593,1.19907765515574,0.230497751716579,0.991751278852058,"No"
"Tmem115",797.154916984355,0.312088994688768,0.206278475664202,1.51294987847793,0.130292390780174,0.938913612845226,"No"
"Dusp2",127.839988064984,0.312105450450437,0.555696218063839,0.561647605840971,0.574356138430549,0.999944754498866,"No"
"Dag1",4609.98301683652,0.312218772394719,0.266879134071926,1.16988828474906,0.242045929023021,0.993575480947947,"No"
"Selenoi",1967.81935560237,0.312284138649025,0.247570929482945,1.26139260090526,0.207167432805358,0.988805520276758,"No"
"Aimp2",1301.47879591,0.312531037072283,0.200481497986845,1.55890214414095,0.119019542786702,0.933091779440985,"No"
"Klhl15",127.436459050658,0.312551059960601,0.445673578862667,0.701300401873078,0.483115562987919,0.999944754498866,"No"
"Brd2",7900.70550535335,0.312628175692963,0.299506361904214,1.04381146933014,0.29657262411967,0.999944754498866,"No"
"Edf1",1445.50255367227,0.312735345328713,0.182518589592309,1.71344379784694,0.0866309245830774,0.898310998195413,"No"
"Emc7",1318.92071866643,0.312798821632505,0.253795365566965,1.23248437154764,0.217768201100618,0.991751278852058,"No"
"Ifnar2",620.553872291258,0.312854016341585,0.256716229884112,1.21867642136539,0.222967030620749,0.991751278852058,"No"
"Rhot2",1190.20336605249,0.312970806904295,0.222735880077624,1.40512075016933,0.159985374763803,0.970012393906162,"No"
"Cdc5lrt7",20.8506419082736,0.312989328831326,0.781844032525439,0.400321951451542,0.688919401839216,0.999944754498866,"No"
"Noc4l",1577.98643293257,0.313065626676346,0.260231378342267,1.20302796945797,0.228965497259774,0.991751278852058,"No"
"Gm3604",49.491417310975,0.313100893572218,0.705376603046336,0.443877628234362,0.657131059925346,0.999944754498866,"No"
"Pmepa1",2103.99435615659,0.313129390715579,0.461434094212284,0.678600464601826,0.497391048388764,0.999944754498866,"No"
"Ppid",4541.44044054324,0.313334620660568,0.212367229086771,1.4754377217614,0.140094900168491,0.958254025669425,"No"
"Dffa",383.533627067243,0.313417647608147,0.44815897771041,0.699344793245825,0.484336580038057,0.999944754498866,"No"
"Gspt2",88.2319734378467,0.313723027450146,0.862844869954914,0.363591461656994,0.716163103631443,0.999944754498866,"No"
"Mcm4",5001.78096287787,0.313785321581407,0.263950311003923,1.18880451547088,0.234516600752744,0.991751278852058,"No"
"Ap1ar",1529.62953237184,0.313833663116887,0.239517091335511,1.31027669619315,0.190102248024483,0.987686898428647,"No"
"Foxk1",2176.52724931946,0.313949399436493,0.276636660433216,1.13487995027429,0.256425621658809,0.999944754498866,"No"
"Tubb4b",6067.00516361061,0.31416186358282,0.30403848341077,1.03329637767721,0.301465221915053,0.999944754498866,"No"
"Abi1",1682.25062576715,0.314238708825824,0.315147794777847,0.997115366291349,0.31870851514244,0.999944754498866,"No"
"Txn1",6585.68435992544,0.31430901160069,0.256064197644384,1.22746176346447,0.219649084670236,0.991751278852058,"No"
"Ttn",15.4439636590999,0.314351885807477,0.996804640432174,0.315359573036485,0.752488657955638,NA,"No"
"Tubgcp5",621.750122905021,0.31438399613226,0.244188327959834,1.28746528861106,0.197932160715086,0.987686898428647,"No"
"Pus3",463.96618292321,0.314408604256136,0.344210965076448,0.913418328164842,0.361022569738431,0.999944754498866,"No"
"Clspn",1427.96902550746,0.31446871596143,0.226836316428218,1.38632438100335,0.165647875295514,0.973426792868008,"No"
"Kcnf1",66.2693594657957,0.314532941431477,0.945125486047324,0.33279489980416,0.739289108381486,0.999944754498866,"No"
"Zfp772",92.5861120176677,0.314574761541622,0.584979948074823,0.537753067565634,0.590747537087055,0.999944754498866,"No"
"Phf5a",1647.84099167923,0.315046906166615,0.194640520506795,1.61860904063713,0.105531408682059,0.914564523374776,"No"
"Dnmt1",8607.67910814693,0.315056223020861,0.136290477020703,2.31165250799587,0.0207968405396573,0.700228912043894,"No"
"Spring1",389.603375881879,0.315069441202894,0.307991285586592,1.02298167496142,0.306316510208295,0.999944754498866,"No"
"Dhx30",2750.07873026544,0.315131178757821,0.156839389090434,2.00926043250599,0.0445095217406737,0.808100651246485,"No"
"Ube2a",617.017432745935,0.315172239352457,0.311328203306201,1.01234721430771,0.311372067476789,0.999944754498866,"No"
"Zfp933",220.363049584653,0.315399578979457,0.334041667914635,0.944192324713389,0.345071376680969,0.999944754498866,"No"
"Timm13",1960.65630769657,0.315907017305297,0.236123849561709,1.33788695166406,0.18093329129041,0.98420133994625,"No"
"Imp4",1936.17748481015,0.316055686064495,0.309534249481742,1.02106854602899,0.307221964100308,0.999944754498866,"No"
"Edc4",2389.7030448701,0.316168053006675,0.199242260509485,1.58685236855974,0.112546084872572,0.9198559518237,"No"
"Zfp473",73.2634635598052,0.316211099919717,0.592403807524393,0.533776278787162,0.593496327428553,0.999944754498866,"No"
"Tmed10-ps",168.830562905331,0.316373373985071,0.503026354565541,0.628939957347404,0.529388365555981,0.999944754498866,"No"
"Gnaz",14.4735206344314,0.316398620461946,1.13026265682158,0.279933711471715,0.779528362753443,NA,"No"
"Scaf4",1675.03182268563,0.316469567341477,0.201551230368392,1.5701693646972,0.11637571465593,0.927514702532236,"No"
"Irag1",101.531132957906,0.316612590143522,1.17754161288288,0.268875924790789,0.788025164188418,0.999944754498866,"No"
"Dock4",245.91350526893,0.316753374299048,0.524512850359387,0.603900121955093,0.545910047725711,0.999944754498866,"No"
"Ppil4",905.297021721427,0.317424912605479,0.220145806788773,1.44188489090798,0.149334849241361,0.960391055817531,"No"
"Fastkd5",483.925098683894,0.317463008184449,0.334806871935642,0.948197408102998,0.343028966408708,0.999944754498866,"No"
"C1galt1c1",216.609304810629,0.317495254786288,0.366175206457785,0.867058307572474,0.38591006293265,0.999944754498866,"No"
"Cln3",166.743620758259,0.317582543256174,0.449381347116178,0.706710559515213,0.479746366094966,0.999944754498866,"No"
"Uqcrc1",4401.51125128216,0.317661323472191,0.193274256387517,1.64357803987758,0.100263393131103,0.914323650109875,"No"
"Etf1",6491.17105987365,0.317744209604447,0.340803799999883,0.932337637093707,0.35116206273882,0.999944754498866,"No"
"Champ1",1843.57339190137,0.318271305168392,0.148088679230053,2.14919402903151,0.0316190224140879,0.753719536707251,"No"
"Stk4",1660.81055137885,0.318283308135585,0.205211520747117,1.55100116687799,0.120901404323007,0.933474520546567,"No"
"Nkapl",18.8313157054024,0.31830102189789,0.927250247662923,0.343274129826493,0.731392241108946,0.999944754498866,"No"
"Emc8",1478.63116738107,0.318313629638869,0.255193505762239,1.24734220288285,0.212272049165783,0.991751278852058,"No"
"Pter",213.68212001043,0.318564089810578,0.442094408901787,0.720579322868904,0.471168379407321,0.999944754498866,"No"
"Zfp330",1118.29868312063,0.318600259472158,0.28106957261922,1.13352810303584,0.25699254638849,0.999944754498866,"No"
"Smim20",287.219115696469,0.318658466765292,0.27749970431058,1.14832002274369,0.250836476276008,0.998764283356523,"No"
"Vasp",1894.40407231009,0.318754774397542,0.252287653014627,1.26345768644913,0.206424744044831,0.988805520276758,"No"
"Gtf2h4",823.671599579257,0.318755526983487,0.257138210952383,1.23962722538547,0.215113305864962,0.991751278852058,"No"
"Lcmt2",216.67751471374,0.318977247096444,0.288819600324293,1.10441689808548,0.269412333921047,0.999944754498866,"No"
"Aste1",207.243406926737,0.319125277257996,0.387000664840718,0.824611702900671,0.409592075121294,0.999944754498866,"No"
"Qpctl",305.164262563502,0.319214739293454,0.44144430176541,0.723114417870749,0.469609592057079,0.999944754498866,"No"
"Mrpl40",637.274866415416,0.319230430074918,0.290924769063156,1.09729546611969,0.272512252208459,0.999944754498866,"No"
"Nup107",2853.01861288579,0.319547473009974,0.169074763571717,1.88997734646797,0.058760989878466,0.840338103946895,"No"
"Gm38469",19.1229562311524,0.319592666472062,0.840664413296412,0.380166760263915,0.703821631636552,0.999944754498866,"No"
"Ramac",913.083439320363,0.319607001756845,0.295358823406771,1.08209735558392,0.279209270730136,0.999944754498866,"No"
"Dact1",215.449148694049,0.319692158025449,0.940771431946904,0.339819160286206,0.733992717859169,0.999944754498866,"No"
"Sergef",158.998787182261,0.31983418041541,0.420402978117549,0.760780006477454,0.446788478266391,0.999944754498866,"No"
"Thnsl1",156.22021866337,0.320125522555079,0.482999797572424,0.662786038760353,0.50746759641929,0.999944754498866,"No"
"Atp5pb",4968.45882683124,0.320142486905459,0.254395563262339,1.25844367252317,0.208231346047898,0.988993729613143,"No"
"Hira",2424.56653925565,0.320349828802099,0.246180828889467,1.3012785367862,0.193163131158293,0.987686898428647,"No"
"Kalrn",466.663421771996,0.321095107491762,0.978830679519601,0.328039480382196,0.742881811751013,0.999944754498866,"No"
"Zcchc17",975.563570547626,0.321228797384442,0.283984382966421,1.13114951614232,0.257992166153955,0.999944754498866,"No"
"Cox5a",2010.0832819631,0.321856781945389,0.209745662182794,1.53450983727563,0.124904275030436,0.934178795112139,"No"
"Ephb2",553.005715839052,0.321891324165713,0.714827446336909,0.450306330311218,0.652489575129418,0.999944754498866,"No"
"Tmem123",2736.30112938471,0.322021125273432,0.247313658615401,1.30207578132273,0.19289048129894,0.987686898428647,"No"
"Nudt5",1529.09250505842,0.322309458511058,0.246769327932881,1.30611636871955,0.191512987288073,0.987686898428647,"No"
"Noa1",1700.78417201428,0.322663542254471,0.231024198874913,1.39666556068949,0.162514165175885,0.970012393906162,"No"
"Prxl2b",64.0698686311436,0.322764612365662,1.19417097389946,0.270283417885885,0.786942221392679,0.999944754498866,"No"
"Ubash3b",56.9336851809134,0.322881576558026,1.16508962430803,0.277130248026878,0.781680096499716,0.999944754498866,"No"
"Rpl7l1",4312.53585322515,0.323340279935507,0.196268052681954,1.64744223788407,0.099467179652419,0.914267878505311,"No"
"Ndufa12",1388.02296786478,0.32343556225955,0.247408899417741,1.30729154456744,0.191113714786117,0.987686898428647,"No"
"Micos10",1984.54294540576,0.323796056452779,0.298895892558777,1.08330714644767,0.278672114298077,0.999944754498866,"No"
"Pgrmc1",3111.84703619115,0.323803583420732,0.295401217290421,1.09614843970798,0.273013819250305,0.999944754498866,"No"
"Nexn",753.267303210407,0.323954159265499,0.396431779239905,0.817175050614333,0.413828398281803,0.999944754498866,"No"
"Spidr",586.613490279945,0.324101856796652,0.29204240242093,1.10977671088157,0.267095257335653,0.999944754498866,"No"
"Gm15483",20.9329759865103,0.324227093443597,1.037002841288,0.312657864120116,0.754540611197268,0.999944754498866,"No"
"Irf3",428.558009586529,0.324253956171983,0.327537372499641,0.989975445236677,0.32218612106199,0.999944754498866,"No"
"Abhd2",1708.43118310265,0.324292982203786,0.312586272668625,1.03745113128359,0.29952565943975,0.999944754498866,"No"
"Ndc1",2907.03136876475,0.324354377909487,0.288920268978419,1.1226432089945,0.261589056433027,0.999944754498866,"No"
"Zw10",1018.49120116977,0.324417916293113,0.371226796089182,0.873907594254528,0.382168578638679,0.999944754498866,"No"
"Ppm1f",2210.9383405108,0.324466060555366,0.249162997056642,1.30222410385281,0.192839787653238,0.987686898428647,"No"
"Fem1b",2316.22913399237,0.324556103906381,0.250475738027356,1.29575864897116,0.195058648466511,0.987686898428647,"No"
"Zfyve9",661.214976416318,0.324568150527766,0.232670290799455,1.39497032222098,0.163024789221912,0.970012393906162,"No"
"Polg",1725.36332399776,0.324782302331277,0.268206299664671,1.21094210962733,0.225917592315599,0.991751278852058,"No"
"Cdkal1",336.780863169253,0.325049396784804,0.29100060201771,1.1170059255239,0.263991791616706,0.999944754498866,"No"
"Cd24a",4428.18513761628,0.325544793198301,0.807475653322925,0.403163602343449,0.686827873797957,0.999944754498866,"No"
"Colgalt1",4909.59610212935,0.325627431736077,0.251989440052848,1.29222649833178,0.196278717618776,0.987686898428647,"No"
"Dkc1",4343.7945287558,0.325670377196909,0.239941245576046,1.35729218382211,0.174688389876367,0.98420133994625,"No"
"Gm10420",264.015683043548,0.325748627922304,0.321083381316024,1.01452970436264,0.310330062885776,0.999944754498866,"No"
"Nfkbie",41.7777734842077,0.325834533850467,0.662245106206708,0.49201501195958,0.622708731173047,0.999944754498866,"No"
"Slc39a11",548.690314998454,0.325930737885305,0.347006692988841,0.93926354871716,0.347595448654748,0.999944754498866,"No"
"Pawr",1261.18510807966,0.325950353110574,0.377877802557628,0.862581371290962,0.388367676307616,0.999944754498866,"No"
"Eif1ad",1738.54550901769,0.325951197039597,0.270763209528122,1.20382380459906,0.228657686929769,0.991751278852058,"No"
"Nup62",2681.2528645706,0.325994304956989,0.282561163027279,1.15371235545742,0.248618116720218,0.997071699176378,"No"
"Glce",885.609017882869,0.326058405951486,0.229481173610605,1.42085035047257,0.155360269433923,0.966293218442109,"No"
"Nipa2",653.360350288193,0.326275660719566,0.269150104367349,1.21224422887182,0.225418905596712,0.991751278852058,"No"
"Psip1",2893.83093698207,0.326681057953351,0.27065117333542,1.20701881291493,0.227424898937399,0.991751278852058,"No"
"Celf4",81.4756105537826,0.32691146905857,0.700352793654887,0.466781130910519,0.640656477170909,0.999944754498866,"No"
